RANK,DRUG NAME,NDC,RXS,RFS,QTY,TOTAL U&C,TOTAL PRICE,TOTAL COST,GROSS MARGIN,PCT MARGIN
1923,MEDROL 2 MG TABS,9002001,3,3,210,467.47,331.99,325.93,6.06,1.8
1924,MEDROXYPROGESTERONE 10 MG T,59762374208,1,0,10,14.76,1.17,1.02,0.15,12.8
1925,MEDROXYPROGESTERONE 10 MG T,555077902,1,0,7,13.43,2.92,62.3,-59.38,0
1926,MEDROXYPROGESTERONE 10 MG T,59762374202,1,0,5,12.45,1.03,0.58,0.45,43.6
1927,MEDROXYPROGESTERONE 150 MG/,59762453802,10,3,13,1627.6,909.24,849.66,59.58,6.5
1928,MEDROXYPROGESTERONE 5 MG TA,555087302,3,5,80,117.76,72.4,8.56,63.84,88.1
1929,MEFLOQUINE HCL 250 MG TABS,54002511,1,0,4,64.19,64.19,36.69,27.5,42.8
1930,MEGA RED,2052510434,1,8,270,184.5,126,94.5,31.5,25
1931,MEGESTROL 40 MG TABLET,555060702,5,2,210,428.68,43.76,122.08,-78.32,0
1932,MEGESTROL ACET 40 MG/ML SUS,49884090761,1,2,720,459.69,100.12,57,43.12,43
1933,MELATONIN 1 MG TABS,47469000465,4,2,240,72.74,24,40,-16,0
1934,MELATONIN 3 MG TABS,536641208,4,2,240,111.77,27,17.64,9.36,34.6
1935,MELATONIN 3 MG TABS,536641268,29,39,3356,744.02,301.76,67.12,234.64,77.7
1936,MELATONIN 5MG TAB,74098527087,9,16,750,302.5,120,30,90,75
1937,MELOXICAM 15 MG TABS,68180050203,34,34,1956,10155.5,242.01,97.12,144.89,59.8
1938,MELOXICAM 15 MG TABS,68382005101,7,5,360,1864.08,27.35,5.69,21.66,79.1
1939,MELOXICAM 15 MG TABS,65862009801,4,3,190,990.42,8.64,9.5,-0.86,0
1940,MELOXICAM 15 MG TABS,61442012701,9,5,420,1928.64,30.14,7.84,22.3,73.9
1941,MELOXICAM 7.5 MG TABS,68382005001,3,8,350,1219.02,12.34,3.51,8.83,71.5
1942,MELOXICAM 7.5 MG TABS,29300012410,13,19,1372,4667.36,140.37,17.52,122.85,87.5
1943,MELOXICAM 7.5 MG TABS,65862009701,6,9,540,1858.77,100.54,21.6,78.94,78.5
1944,MELOXICAM 7.5 MG TABS,29300012401,2,2,104,369.54,31.65,3.72,27.93,88.2
1945,MEMANTINE HCL 10 MG TABS,47335032213,1,2,540,3320.85,66.92,64.76,2.16,3.2
1946,MEMANTINE HCL 5 MG TABS,53746017360,6,14,900,5686.5,743.4,318.16,425.24,57.2
1947,MEMANTINE HCL ER 14 MG CP24,10370034711,2,7,270,4215.33,1624.5,2095.64,-471.14,0
1948,MEMANTINE HCL ER 21 MG CP24,378543793,2,10,360,5614.68,1931.16,1772.15,159.01,8.2
1949,MENSES,5432112345,1,0,1,10.01,0,0.01,-0.01,0
1950,MERCAPTOPURINE 50 MG TABS,54458111,4,6,300,2555.4,564.2,718.32,-154.12,0
1951,METAMUCIL SMOOTH PACKETS,37000002304,4,7,630,388.88,350,231.5,118.5,33.8
1952,METAMUCIL WAFR,37000074091,1,2,288,108.24,96,10679.97,-10583.97,0
1953,METFORMIN HCL 1000 MG TABS,23155010410,50,97,9624,14358.27,962.37,227.69,734.68,76.3
1954,METFORMIN HCL 1000 MG TABS,93721401,1,4,420,659.22,45.36,37.8,7.56,16.6
1955,METFORMIN HCL 1000 MG TABS,93721410,12,13,1558,2509.88,328.68,140.22,188.46,57.3
1956,METFORMIN HCL 500 MG TABS,57664039758,69,96,13364,11054.54,1172.18,633.31,538.87,45.9
1957,METFORMIN HCL 500 MG TABS,67877021705,6,8,768,681.93,87.05,14.18,72.87,83.7
1958,METFORMIN HCL 500 MG TABS,60505019001,0,5,300,261.25,4.04,15,-10.96,0
1959,METFORMIN HCL 500 MG TABS,93104810,2,4,301,271.95,48.49,16,32.49,67
1960,METFORMIN HCL 500 MG TABS,23155010210,25,34,3674,3015.57,320.32,46.53,273.79,85.4
1961,METFORMIN HCL 500 MG TABS,57664039753,6,9,1080,910,103.05,52.77,50.28,48.7
1962,METFORMIN HCL 850 MG TABS,23155010305,11,39,3192,3947.81,229.5,86.18,143.32,62.4
1963,METFORMIN HCL ER 500 MG TAB,62756014201,7,16,2700,2241.5,426.82,167.25,259.57,60.8
1964,METFORMIN HCL ER 500 MG TAB,60505026002,15,22,2138,1962.81,185.83,68.39,117.44,63.1
1965,METFORMIN HCL ER 500 MG TAB,62756014202,9,22,2160,1919.2,342.57,92.67,249.9,72.9
1966,METFORMIN HCL ER 750 MG TAB,62756014301,1,9,600,818.2,169.24,66.89,102.35,60.4
1967,METHADONE HCL 10 MG TABS,406577101,32,0,6480,3750.35,2336.59,481.31,1855.28,79.4
1968,METHADONE HCL 10 MG TABS,54457125,4,0,388,211.56,154.94,84,70.94,45.7
1969,METHAZOLAMIDE 50 MG TABS,574079101,4,6,600,4697.2,3335.02,3159.6,175.42,5.2
1970,METHENAMINE HIPP 1 GM TAB,64720013910,7,7,840,1896.86,1054.11,756,298.11,28.2
1971,METHIMAZOLE 10 MG TABS,185021001,3,2,300,280.3,24.3,137.5,-113.2,0
1972,METHIMAZOLE 5 MG TABS,185020501,2,2,390,213.3,54.94,103.44,-48.5,0
1973,METHOCARBAMOL 500 MG TABS,143129005,6,7,1011,219.09,385.62,89.09,296.53,76.8
1974,METHOCARBAMOL 500 MG TABS,31722053301,2,5,570,359.49,305.22,56.54,248.68,81.4
1975,METHOCARBAMOL 750 MG TABS,143129205,8,1,458,304.09,55.83,53.74,2.09,3.7
1976,METHOCARBAMOL 750 MG TABS,31722053401,3,0,141,132.36,16.97,19.69,-2.72,0
1977,METHOCARBAMOL 750 MG TABS,76385012450,6,0,414,345.59,64.74,42.83,21.91,33.8
1978,METHOCARBAMOL 750 MG TABS,603448621,1,0,30,31.78,10,5.13,4.87,48.7
1979,METHOCARBAMOL 750 MG TABS,143129201,1,0,30,24.04,2.51,4.48,-1.97,0
1980,METHOTREXATE 2.5 MG TABS,378001401,5,13,528,3473.09,438.4,1169.17,-730.77,0
1981,METHOTREXATE 2.5 MG TABS,54455025,2,5,236,911.06,354.55,170.44,184.11,51.9
1982,METHOTREXATE 2.5 MG TABS,54455015,2,1,100,435,73.24,69.77,3.47,4.7
1983,METHYLPHENIDATE 20 MG TAB,406114601,7,0,210,313.66,154.18,160.16,-5.98,0
1984,METHYLPHENIDATE 20 MG TAB,781575301,1,0,30,55.44,23.41,40.2,-16.79,0
1985,METHYLPHENIDATE 20 MG TAB,31722017501,2,0,60,110,49.38,22.98,26.4,53.4
1986,METHYLPHENIDATE 5 MG TABLET,406114201,6,0,785,512.52,408.65,196.77,211.88,51.8
1987,METHYLPHENIDATE ER 10 MG CA,406181001,5,0,150,1312.7,507.85,601.76,-93.91,0
1988,METHYLPHENIDATE ER 36 MG TA,406013601,11,0,330,1897.25,1167.76,1032.3,135.46,11.5
1989,METHYLPHENIDATE ER 54 MG TA,406015401,1,0,30,172,109.46,128.88,-19.42,0
1990,METHYLPHENIDATE HCL 10 MG T,16714082201,12,0,879,1012.07,384.22,199.32,184.9,48.1
1991,METHYLPHENIDATE HCL 5 MG TA,16714082101,9,0,843,678.53,264.35,3674.22,-3409.87,0
1992,METHYLPHENIDATE HCL ER (CD),527458037,1,0,30,183.12,99.24,2552.69,-2453.45,0
1993,METHYLPHENIDATE HCL ER 18 M,62559079001,2,0,60,603.82,260.14,42.6,217.54,83.6
1994,METHYLPHENIDATE HCL ER 27 M,10147068801,1,0,30,297.26,186.87,92.4,94.47,50.5
1995,METHYLPHENIDATE HCL ER 36 M,10147068601,9,0,270,2756.79,1285.61,1441.53,-155.92,0
1996,METHYLPREDNISOLONE 4 MG DOS,781502207,20,0,420,800.2,216.43,284.48,-68.05,0
1997,METHYLPREDNISOLONE 4 MG DOS,59746000103,18,0,378,803.34,171.61,111.16,60.45,35.2
1998,METHYLPREDNISOLONE 4 MG DOS,59762444002,1,0,21,40.01,5.64,6.28,-0.64,0
1999,METHYLPREDNISOLONE 4 MG TAB,59746000106,2,3,115,239.67,27.75,34.76,-7.01,0
2000,METHYLPREDNISOLONE 4 MG TAB,781502201,1,0,30,52.87,5.08,4.58,0.5,9.8
2001,METOCLOPRAMIDE 10 MG TABLET,93220301,1,0,30,18.32,2.5,1.03,1.47,58.8
2002,METOLAZONE 2.5 MG TABS,65580064371,2,9,314,526.89,253.46,382.95,-129.49,0
2003,METOLAZONE 2.5 MG TABS,185505001,2,3,228,522.65,403.25,103.43,299.82,74.3
2004,METOLAZONE 5 MG TABS,65580064471,3,8,330,607.75,294.42,457.38,-162.96,0
2005,METOPROL TAR 25MG TAB,57664050608,1,2,420,143.4,45.63,25.2,20.43,44.7
2006,METOPROLOL 25MG ER TAB,49884040401,1,2,75,109.02,40,54.75,-14.75,0
2007,METOPROLOL SUCC ER 100 MG T,55111046801,9,13,866,1591.21,393.87,610.19,-216.32,0
2008,METOPROLOL SUCC ER 100 MG T,49884040601,1,6,382,674.85,209.72,515.7,-305.98,0
2009,METOPROLOL SUCC ER 25 MG TA,55111046601,4,22,858,1164.03,246.87,417.46,-170.59,0
2010,METOPROLOL SUCC ER 25 MG TA,62037083001,27,39,2265,3046.58,793.15,1602.73,-809.58,0
2011,METOPROLOL SUCC ER 50 MG TA,62037083110,22,39,2458,3200.04,1020.75,1603.11,-582.36,0
2012,METOPROLOL SUCC ER 50 MG TA,62037083101,14,23,1470,1918.95,425.01,942.82,-517.81,0
2013,METOPROLOL SUCC ER 50 MG TA,55111046701,11,22,1544,1956.93,431.03,785.28,-354.25,0
2014,METOPROLOL SUCC ER 50 MG TA,49884040501,5,13,540,748.98,171.68,394.2,-222.52,0
2015,METOPROLOL SUCC ER 50 MG TA,55111046705,3,12,450,624.15,215.84,227.07,-11.23,0
2016,METOPROLOL SUCCINATE ER 100,16714085402,10,12,1155,2039.14,633.93,196.35,437.58,69
2017,METOPROLOL SUCCINATE ER 25,50742061510,23,44,2686,3966.79,1036.91,760,276.91,26.7
2018,METOPROLOL SUCCINATE ER 50,50742061610,7,12,594,919.09,256.31,163.57,92.74,36.1
2019,METOPROLOL TARTRATE 100 MG,591046310,4,8,900,805.08,132.79,40.83,91.96,69.2
2020,METOPROLOL TARTRATE 100 MG,57664016758,4,6,900,785.1,118.73,31.59,87.14,73.3
2021,METOPROLOL TARTRATE 25 MG T,378001801,13,32,3451,1286.84,270.9,128.23,142.67,52.6
2022,METOPROLOL TARTRATE 25 MG T,63304057910,10,6,1574,530.12,82.82,47.22,35.6,42.9
2023,METOPROLOL TARTRATE 25 MG T,57664050658,7,6,988,396.76,100.52,27.08,73.44,73
2024,METOPROLOL TARTRATE 25 MG T,378001805,4,6,1110,369.14,93.93,34.65,59.28,63.1
2025,METOPROLOL TARTRATE 25 MG T,57664050652,0,1,180,58.6,6.37,3.52,2.85,44.7
2026,METOPROLOL TARTRATE 50 MG T,57664047758,24,62,5536,3872.71,581.08,146.5,434.58,74.7
2027,METOPROLOL TARTRATE 50 MG T,591046201,2,8,600,433,51.91,18.4,33.51,64.5
2028,METOPROLOL TARTRATE 50 MG T,65862006399,3,4,510,347.54,136.15,8.04,128.11,94
2029,METOPROLOL TARTRATE 50 MG T,591046210,2,0,150,101.63,13.96,3.96,10,71.6
2030,METOPROLOL TARTRATE 50 MG T,378003201,4,3,510,353.05,42.22,14.79,27.43,64.9
2031,METRONIDAZOLE 0.75 % CREA,168032346,10,7,765,3266.72,1755.61,1720.91,34.7,1.9
2032,METRONIDAZOLE 0.75 % CREA,66993096045,1,0,45,329.67,151.14,4500,-4348.86,0
2033,METRONIDAZOLE 0.75 % GEL,168027545,2,3,225,870.1,259.37,744.9,-485.53,0
2034,METRONIDAZOLE 0.75 % GEL,781707787,11,1,840,1953.96,925.04,681.72,243.32,26.3
2035,METRONIDAZOLE 0.75 % GEL,51672411606,1,1,90,658.74,177.74,214.1,-36.36,0
2036,METRONIDAZOLE 0.75 % GEL,68682045570,2,1,210,509.7,118.5,439.76,-321.26,0
2037,METRONIDAZOLE 0.75 % GEL,115147446,1,0,45,180.85,25.67,98.9,-73.23,0
2038,METRONIDAZOLE 1 % GEL,781708035,3,2,300,1436.3,711.43,674.45,36.98,5.1
2039,METRONIDAZOLE 250 MG TABS,591252105,1,0,15,16.18,5.67,4.05,1.62,28.5
2040,METRONIDAZOLE 250 MG TABS,50111033301,2,0,24,30.4,7.36,6.5,0.86,11.6
2041,METRONIDAZOLE 250 MG TABS,29300022601,1,0,21,19.11,7.18,1.82,5.36,74.6
2042,METRONIDAZOLE 500 MG TABS,68382085101,8,0,174,206.58,56.28,7.88,48.4,85.9
2043,METRONIDAZOLE 500 MG TABS,50111033401,3,0,51,67.11,16.28,24.67,-8.39,0
2044,METRONIDAZOLE 500 MG TABS,29300022705,14,0,371,396.51,120.65,21.59,99.06,82.1
2045,MEXILETINE HCL 150 MG CAPS,93873901,1,2,180,486.39,103.2,583.62,-480.42,0
2046,MEXILETINE HCL 200 MG CAPS,93874001,3,1,180,584.8,142.28,178.2,-35.92,0
2047,MI ACID SUSPENSION,904000514,1,0,355,13.79,2.1,2.22,-0.12,0
2048,MI PASTE PLUS PSTE,86040000000,1,0,40,30.5,30,975,-945,0
2049,MICONAZOLE NITRATE 2 % CREA,51672203506,1,0,45,21.44,4.49,4.53,-0.04,0
2050,MICROGESTIN FE 1.5-30 TAB,51862029206,0,1,84,96.8,27.74,18.62,9.12,32.8
2051,MICROLET LANCETS MISC,193658621,2,2,301,69.97,27.21,25.61,1.6,5.8
2052,MIDODRINE HCL 10 MG TABS,378190301,2,5,630,3116.68,1025.51,481.04,544.47,53
2053,MIDODRINE HCL 2.5 MG TABS,378190101,11,8,1116,1530.28,682.04,332.46,349.58,51.2
2054,MIDODRINE HCL 5 MG TABS,378190201,1,2,62,179.91,41.71,25.63,16.08,38.5
2055,MIDOL,12843055519,1,0,2,10.31,19,0.2,18.8,98.9
2056,MIDOL 650 MG TBCR,12843057122,1,3,80,59.96,32,17.04,14.96,46.7
2057,MIDOL CAFFEINE FREE 500-25,12843056413,1,2,72,44.94,24,12.6,11.4,47.5
2058,MIGRANAL 4 MG/ML SOLN,187024503,1,0,1,572.19,450.93,449.75,1.18,0.2
2059,MINERIN CREME,30904775127,10,9,8173,271.73,166,81.73,84.27,50.7
2060,MINIBREEZE ULTRASONIC NEBUL,67056004370,1,0,1,103.49,76.11,93.48,-17.37,0
2061,MINOCYCLINE HCL 100 MG CAPS,591569550,2,0,40,155.88,14.73,18.32,-3.59,0
2062,MINOXIDIL FOR MEN 5 % SOLN,472009475,1,0,120,52.72,35,18,17,48.5
2063,MIRALAX PACK,11523726803,4,1,130,194.43,161.67,127.06,34.61,21.4
2064,MIRTAZAPINE 15 MG TABS,57237000805,15,12,844,2548.8,322.51,216.98,105.53,32.7
2065,MIRTAZAPINE 15 MG TABS,93720656,2,0,51,158.47,15.69,16.74,-1.05,0
2066,MIRTAZAPINE 15 MG TABS,378351593,3,0,74,230.91,23.6,9,14.6,61.8
2067,MIRTAZAPINE 15 MG TABS,57664049983,4,3,208,634.72,71.35,67.25,4.1,5.7
2068,MIRTAZAPINE 30 MG TABS,65862000330,10,8,540,1674,173.71,1495.8,-1322.09,0
2069,MIRTAZAPINE 30 MG TABS,93720756,9,7,596,1827,234.96,248,-13.04,0
2070,MIRTAZAPINE 45 MG TABS,13107003234,5,5,298,944.24,93.73,78.65,15.08,16
2071,MIRTAZAPINE 7.5 MG TABS,57237000730,7,2,212,648.2,346.53,293.18,53.35,15.3
2072,MIRVASO 0.33 % GEL,299598035,1,0,30,611.38,482.36,481.99,0.37,0
2073,MISOPROSTOL 200 MCG TABS,59762500802,3,0,12,44.37,22.47,6.42,16.05,71.4
2074,MODAFINIL 200 MG TABS,60505252703,1,0,30,1207.14,47,12,35,74.4
2075,MOMETASONE FUROATE 0.1% CRM,68462019255,6,4,420,594.29,252.19,144.2,107.99,42.8
2076,MOMETASONE FUROATE 0.1% CRM,45802025742,2,1,135,107.12,30.78,28.53,2.25,7.3
2077,MOMETASONE FUROATE 0.1% CRM,115147046,4,1,225,295,123.46,162,-38.54,0
2078,MOMETASONE FUROATE 0.1% CRM,713063437,3,0,135,188.76,102.85,45.12,57.73,56.1
2079,MOMETASONE FUROATE 0.1% CRM,713063415,1,0,15,39.16,6.28,7.5,-1.22,0
2080,MOMETASONE FUROATE 0.1% OIN,45802011942,2,0,90,109.18,16.26,15.23,1.03,6.3
2081,MOMETASONE FUROATE 0.1% OIN,68462022555,1,1,90,118,40.87,11.98,28.89,70.6
2082,MOMETASONE FUROATE 0.1% OIN,168027146,1,0,45,43.6,16.76,8.89,7.87,46.9
2083,MOMETASONE FUROATE 0.1% SOL,713070153,2,0,120,140.96,46.55,69.12,-22.57,0
2084,MOMETASONE FUROATE 0.1% SOL,45802011846,2,0,120,134.08,28.27,61.08,-32.81,0
2085,MOMETASONE FUROATE 0.1% SOL,168027230,1,0,60,68.24,14.26,13.9,0.36,2.5
2086,MOMETASONE FUROATE 50 MCG S,60505083001,1,0,17,266.24,56.03,35.13,20.9,37.3
2087,MONO-LINYAH 28 TABLET,16714036004,0,10,280,427.6,168.57,63.9,104.67,62
2088,MONOJECT SHARPS 8 QT CONTAI,8881676285,5,2,10,121.23,111,41,70,63
2089,MONTELUKAST SOD 10 MG TAB,16729011917,23,39,2158,12827.08,641.74,154.07,487.67,75.9
2090,MONTELUKAST SOD 10 MG TAB,31722072610,20,35,1841,10963.85,567.43,454.14,113.29,19.9
2091,MONTELUKAST SOD 10 MG TAB,55111072530,30,60,2848,17011.26,1359.06,1513.12,-154.06,0
2092,MONTELUKAST SOD 10 MG TAB,93742698,3,11,420,2515.8,147.8,218.12,-70.32,0
2093,MONTELUKAST SOD 4 MG GRANUL,27241001531,2,1,90,568.56,112.81,181.98,-69.17,0
2094,MONTELUKAST SOD 5 MG TAB CH,60505357409,8,6,600,3534,146.3,510,-363.7,0
2095,MONTELUKAST SOD 5 MG TAB CH,55111059430,5,6,660,3843.73,468.83,653.4,-184.57,0
2096,MORPHINE SULF ER 15 MG TAB,42858080101,2,0,120,66.32,67.12,22.88,44.24,65.9
2097,MORPHINE SULF ER 30 MG TAB,406833001,1,0,30,105.15,35,14.97,20.03,57.2
2098,MORPHINE SULF ER 30 MG TAB,51862018601,3,0,210,696.09,128.66,666.09,-537.43,0
2099,MORPHINE SULF ER 30 MG TAB,63304045101,9,0,810,2659.23,394.26,273.34,120.92,30.6
2100,MORPHINE SULF ER 30 MG TAB,42858080201,1,0,90,76.03,41.99,29.25,12.74,30.3
2101,MORPHINE SULF ER 60 MG TAB,406838001,1,0,90,569.19,23.4,74.33,-50.93,0
2102,MORPHINE SULFATE 15 MG TABS,54023525,5,0,119,111.66,86.03,51.34,34.69,40.3
2103,MOTRIN IB 200 MG TABS,45048152,1,0,44,14.73,15,4.84,10.16,67.7
2104,MOVANTIK 12.5 MG TABS,310196930,1,0,30,436.45,373.65,345,28.65,7.6
2105,MOVANTIK 25 MG TABS,310197030,9,13,660,9601.9,7583.38,7505.52,77.86,1
2106,MOVIPREP 100 GM SOLR,65649020175,2,0,2,273.66,207.36,202.92,4.44,2.1
2107,MOXIFLOXACIN HCL 0.5 % SOLN,60505058204,10,4,42,2482.76,507.42,144.34,363.08,71.5
2108,MUCINEX 600 MG TB12,63824000813,1,0,20,19.12,7.56,7.8,-0.24,0
2109,MUCINEX 600 MG TB12,63824000832,2,0,50,46.78,46.78,20.61,26.17,55.9
2110,MUCINEX 600 MG TB12,63824000850,1,0,30,23.11,10.81,11.82,-1.01,0
2111,MUCINEX D 60-600 MG TB12,63824005718,2,0,46,51.83,8.31,24.54,-16.23,0
2112,"MUCINEX ER 1,200 MG TABLET",63824002328,1,0,14,20.47,13,12,1,7.6
2113,MUCINEX FAST-MAX DM MAX LIQ,63824001966,1,0,180,20.33,6.87,8.32,-1.45,0
2114,MUCUS RELIEF 600MG,62011037701,2,0,40,140,24.59,240,-215.41,0
2115,MUCUS RELIEF DM 30-600 MG T,536116134,5,0,114,121.86,61.71,50.12,11.59,18.7
2116,MULTI-VITAMINS TABS,536404610,65,159,6960,2372.24,256.37,58,198.37,77.3
2117,MULTIVIT-FLUORIDE 1 MG TAB,44946102501,2,0,60,24.88,3.04,4.42,-1.38,0
2118,MULTIVITAMINS,3213181900,23,80,3314,1096.28,128.4,66.28,62.12,48.3
2119,MUPIROCIN 2 % OINT,68462018022,61,17,1782,4242.75,750.99,281.07,469.92,62.5
2120,MUPIROCIN 2 % OINT,93101042,10,1,242,1050.5,105.98,266.28,-160.3,0
2121,MUPIROCIN 2 % OINT,51672131200,2,1,66,105,54.17,15.12,39.05,72
2122,MUPIROCIN 2 % OINT,168035222,16,2,396,876.6,230.44,175.5,54.94,23.8
2123,MUPIROCIN 2 % OINT,45802011222,8,1,198,191.25,72.78,52.11,20.67,28.4
2124,MUPIROCIN CALCIUM 2 % CREA,68462056435,2,0,45,643.34,461.37,383.52,77.85,16.8
2125,MYCOPHENOLATE 500 MG TABLET,16729001901,4,27,3060,24320.29,3203.58,994.5,2209.08,68.9
2126,MYCOPHENOLATE 500 MG TABLET,67877022505,3,2,660,5298.65,192.54,173.66,18.88,9.8
2127,MYORISAN 20 MG CAPS,61748030213,1,0,30,651.1,143.58,8999,-8855.42,0
2128,MYRBETRIQ 25 MG TB24,469260130,4,9,390,6124.95,5302.02,4795.96,506.06,9.5
2129,MYRBETRIQ 50 MG TB24,469260230,1,0,30,471.15,471.15,368.92,102.23,21.6
2130,NABUMETONE 500 MG TABS,591367001,2,0,90,136.68,15.09,45.55,-30.46,0
2131,NABUMETONE 500 MG TABS,68462035801,2,2,554,802.24,278.02,125.7,152.32,54.7
2132,NABUMETONE 750 MG TABS,115165801,2,4,360,611.4,61.52,133.62,-72.1,0
2133,NABUMETONE 750 MG TABS,185014601,1,0,10,25.31,1.91,5.05,-3.14,0
2134,NAC N-ACETYL-L-CYSTE 600,76653601696,2,8,1200,280,280,180,100,35.7
2135,NAFTIFINE HCL 2 % CREA,40085020345,1,0,45,393.62,247.43,145,102.43,41.3
2136,NAFTIFINE HCL 2 % CREA,51672136806,1,3,180,1638.52,783.48,1391.34,-607.86,0
2137,NAFTIN 2 % GEL,54766077245,1,1,90,995.14,771.94,782,-10.06,0
2138,NALTREXONE HCL 50 MG TABS,51224020650,3,0,90,338.91,71.55,66.24,5.31,7.4
2139,NALTREXONE HCL 50 MG TABS,406117003,3,4,210,448,187.23,123.56,63.67,34
2140,NAPROXEN 250 MG TABS,65162018810,1,0,30,33.17,2.18,1.48,0.7,32.1
2141,NAPROXEN 375 MG TABS,53746018901,1,1,120,147.62,18.67,12.2,6.47,34.6
2142,NAPROXEN 375 MG TABS,68462018901,2,3,228,291.68,14.13,21.01,-6.88,0
2143,NAPROXEN 500 MG TABS,68462019005,31,10,2276,3124.09,276.61,168.66,107.95,39
2144,NAPROXEN 500 MG TABS,68462019001,10,1,478,729.01,42.94,32.14,10.8,25.1
2145,NAPROXEN 500 MG TABS,93014905,1,1,120,163.12,7.76,9.08,-1.32,0
2146,NAPROXEN 500 MG TABS,53746019005,3,4,358,480.53,43.96,32.22,11.74,26.7
2147,NAPROXEN 500 MG TABS,52605014005,2,0,80,80.72,8.51,3.2,5.31,62.3
2148,NAPROXEN 500 MG TABS,49483061850,4,0,48,98.22,8.1,2,6.1,75.3
2149,NAPROXEN DR 500 MG TBEC,69097085207,1,0,60,87.94,14.29,8.17,6.12,42.8
2150,NAPROXEN SOD CR 500 MG TAB,47781015475,1,0,20,440.4,178.1,2533.33,-2355.23,0
2151,NARCAN 4 MG/0.1ML LIQD,69547035302,1,0,2,160,131.75,120,11.75,8.9
2152,NASACORT ALLERGY 24HR SPRAY,41167580003,1,0,1,23.48,12.44,11.51,0.93,7.4
2153,NASAL ASPIRATOR,38056000022,1,0,1,11,4.5,2.35,2.15,47.7
2154,NASAL DECONGESTANT 0.05% SP,904571130,1,0,30,12.94,10,1.02,8.98,89.8
2155,NASAL RELIEF 0.05 % SOLN,45802041059,1,0,90,21.97,4.38,3.87,0.51,11.6
2156,NASCOBAL 500 MCG/0.1ML SOLN,49884027082,1,0,4,712.94,712.94,1000,-287.06,0
2157,NASOGEL GEL,5928004530,0,1,30,14.59,8,25,-17,0
2158,NATURAL FIBER LAX POWDER,904520066,1,4,1921,74.97,40,19.89,20.11,50.2
2159,NEBULIZER,1695868484,1,0,1,125,45,125,-80,0
2160,NEBULIZER COMPRESSOR KIT,38673005500,2,0,2,139.98,92,119.98,-27.98,0
2161,NEBULIZER MASK AND TUBING,5555556151,1,1,4,32,20,7.4,12.6,63
2162,NEBULIZER TUBE AND MOUTHPIE,38373000800,1,0,2,14,10,4,6,60
2163,NEOMYC-POLYM-DEXAMET EYE OI,574416035,4,2,6,165.39,58.14,40.46,17.68,30.4
2164,NEOMYC-POLYM-DEXAMET EYE OI,24208079535,4,0,4,119.44,44.86,79.44,-34.58,0
2165,NEOMYC-POLYM-DEXAMETH EYE D,24208083060,2,0,10,59.72,26.97,23.52,3.45,12.7
2166,NEOMYC-POLYM-DEXAMETH EYE D,61314063006,1,0,5,54,21.4,11.56,9.84,45.9
2167,NEOMYCIN 500 MG TABLET,93117701,1,0,6,18.18,4.1,2.76,1.34,32.6
2168,NEOMYCIN-POLYMYXIN-HC EAR S,24208063110,8,1,90,996.12,437.99,540,-102.01,0
2169,NEOMYCIN-POLYMYXIN-HC EAR S,24208063562,3,0,30,332.04,165.34,208.56,-43.22,0
2170,NEOMYCIN-POLYMYXIN-HC EAR S,61314064511,1,0,10,114.88,60.71,43.85,16.86,27.7
2171,NEOMYCIN-POLYMYXIN-HC EAR S,61314064610,2,0,20,229.76,104.96,87.24,17.72,16.8
2172,NEOSPORIN ORIGINAL 3.5-400-,81073088,1,0,1,14.06,6,3.55,2.45,40.8
2173,NEUTROGENA SPF30,86800068785,1,0,4,14,48,33.76,14.24,29.6
2174,NEUTROGENA T/GEL 0.5 % SHAM,70501009240,2,0,474,33.12,38,12.27,25.73,67.7
2175,NEUTROGENA T/SAL 3 % SHAM,70501009650,1,0,133,15.98,11,5.22,5.78,52.5
2176,NEXCARE GENTLE PAPER TAPE,51131091386,1,0,1,11.19,5,1.02,3.98,79.6
2177,NEXIUM 24HR 20 MG TBEC,573245114,1,1,56,62.94,35.2,60,-24.8,0
2178,NIACIN ER 500 MG TABLET,65162032109,8,12,600,3329.2,474.74,219.97,254.77,53.6
2179,NICOTINE 14 MG/24HR PATCH,536110788,3,0,84,209.91,109.95,119.1,-9.15,0
2180,NICOTINE 14 MG/24HR PT24,536589588,3,0,70,179.92,121.06,101.5,19.56,16.1
2181,NICOTINE 2 MG CHEWING GUM,45802020625,1,0,110,38.93,23.22,18.59,4.63,19.9
2182,NICOTINE 21 MG/24HR PATCH,70000011502,0,1,28,89.97,36.7,70,-33.3,0
2183,NICOTINE 21 MG/24HR PT24,536589688,6,1,196,489.79,235.66,300.06,-64.4,0
2184,NICOTINE 4 MG CHEWING GUM,45802000125,15,0,1650,673.65,281.32,489.48,-208.16,0
2185,NICOTINE 7 MG/24HR PT24,536589488,2,0,42,109.95,65.39,64.5,0.89,1.3
2186,NICOTROL 10 MG INHA,9540001,2,0,336,1019.72,827.49,799.8,27.69,3.3
2187,NIFEDIPINE ER 30 MG TABLET,59762669003,6,14,562,944.26,206.59,568.98,-362.39,0
2188,NIFEDIPINE ER 60 MG TABLET,59762669103,2,8,300,787.4,238.2,511.7,-273.5,0
2189,NIFEDIPINE ER 60 MG TABLET,378048101,4,11,440,1158.2,349.89,528.85,-178.96,0
2190,NIFEDIPINE ER 60 MG TB24,378036001,3,1,300,784.9,191.21,161.86,29.35,15.3
